title,blogger,postdate,link,brand_candidates,brand_matched_keywords,product_category_candidates,product_category_matched_keywords,mapping_note
피부건강과 탄력증진 세레니끄 반포자이점 반포피부관리,sjo20581님의 블로그,20260506,https://blog.naver.com/sjo20581/224276357652,,{},,{},no_brand_or_category_match
초보자가 막히는 부분과 단계별 순서로 자극진정 효과 높이는...,체험 단단단,20260506,https://blog.naver.com/cco0714/224276349936,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
용인마사지 지친 일상에 깊은 휴식을 더하는 카시아타이...,hotlove006님의 블로그,20260506,https://blog.naver.com/hotlove006/224276349360,,{},,{},no_brand_or_category_match
만족한 세종마사지 라파테라피 세종마사지샵,맛집 뷰티 여행가,20260506,https://blog.naver.com/alstj3124/224276340531,아베다,"{""아베다"": [""아베다""]}",,{},brand_direct_match
테라피 샹그릴라 서귀포점 전문 케어 통해 신체 긴장 완화하고...,wdsdd,20260506,https://blog.naver.com/xorhkd135/224276340002,,{},,{},no_brand_or_category_match
“데이트 코스 끝판왕”…커플 마사지 받고 둘 다 말없이...,페론여사의 건강&뷰티 이야기,20260506,https://blog.naver.com/100hwagaroo/224275719004,,{},,{},no_brand_or_category_match
심신의 안정을 돕는 아로마 테라피 활용법,으낭잉잉,20260506,https://blog.naver.com/asn6uukp3/224276337084,,{},"라벤더 계열, 페퍼민트 계열, 로즈마리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""로즈마리 계열"": [""로즈마리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"청주 마사지로 만난 새로운 휴식, 사이공뷰티앤마사지...",조용한 엄마의 이야기,20260506,https://blog.naver.com/ksa3478/224276330958,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
피부가 건조해지니 상무지구 피부관리 생각나네,맛집과 건강 일상,20260506,https://blog.naver.com/freshet11896/224275966720,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
[태국어 회화 #5] 태국 마사지샵에서 쓰는 태국어 표현 총정리...,태또남 | 태국에 또 가는 이유를 기록하다,20260506,https://blog.naver.com/taettonam/224275304665,,{},,{},no_brand_or_category_match
아로마엣세 디퓨저 차량용 다용도 고요한 향기,SilverSkyVerse,20260506,https://blog.naver.com/kang_happy8969/224276327250,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
이전에 받아봤던 곳들과 비교해본 중문 발 관리 경험담,스윗코튼,20260506,https://blog.naver.com/b5u8crii/224276320423,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
경주 보문 태국왓포타이마사지 내돈내산 후기,먹기위해 삽니다,20260506,https://blog.naver.com/rksnl2009/224276320375,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
미니화장품냉장고 작은 공간에서 뷰티 제품을 안전하게...,qucdot님의 블로그,20260506,https://blog.naver.com/qucdot/224276318573,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
필수 아이템! 아로마향을 담은 천연데오드란트 스틱만들기,아름다운 여유,20260506,https://blog.naver.com/gudtnr4739/224276316252,,{},"유칼립투스 계열, 레몬 계열, 오렌지 계열, 블렌딩 오일 계열","{""유칼립투스 계열"": [""유칼립투스""], ""레몬 계열"": [""레몬""], ""오렌지 계열"": [""오렌지""], ""블렌딩 오일 계열"": [""블렌딩""]}",brand_not_found_product_category_mapping
"감각으로 재해석한 한국 전통 마사지, 서귀포 라움아로마 체험기",Aloha,20260506,https://blog.naver.com/brown3112/224276312533,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
힐링하는 프루스트 두피스파 컬러드스파 위례중앙점 후기,밍밍이의 밍밍한 일상,20260506,https://blog.naver.com/yoyolofamily/224276310528,"네이버, 다이소","{""네이버"": [""네이버""], ""다이소"": [""다이소""]}","라벤더 계열, 페퍼민트 계열, 레몬 계열, 오렌지 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""레몬 계열"": [""레몬""], ""오렌지 계열"": [""오렌지""]}",brand_direct_match
"여행 피로 쌓여 발이 터질 것 같을 때, 솔직 고백",맛집과 건강 일상,20260506,https://blog.naver.com/next_4470/224276308114,,{},"라벤더 계열, 유칼립투스 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""유칼립투스 계열"": [""유칼립투스""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
에어컨청소 안 하면 발생하는 문제와 냉방비 절약 꿀팁,맛집과 일상 건강노트,20260506,https://blog.naver.com/resonnce65211/224275960313,알레,"{""알레"": [""알레""]}",,{},brand_direct_match
아로마티카 로즈마리 샴푸 두피 스케일링 지성두피 탈모샴푸...,0530rok님의블로그,20260506,https://blog.naver.com/0530rok/224276163490,"아로마티카, 네이버, AROMATICA","{""아로마티카"": [""Aromatica"", ""aromatica"", ""아로마티카""], ""네이버"": [""네이버""], ""AROMATICA"": [""AROMATICA""]}","로즈마리 계열, 블렌딩 오일 계열","{""로즈마리 계열"": [""로즈마리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
비치움화이트홈케어 인천소파청소 출산 준비로 필수에요,쓰리케이양의 뷰티 맛집 여행 (*´∪`),20260506,https://blog.naver.com/kang_c333/224276299882,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
판교에서 찾은 맞춤형 아로마 힐링과 리프팅 피부 활성 경험,ecunrlyt785님의 블로그,20260506,https://blog.naver.com/ecunrlyt785/224276299539,,{},오렌지 계열,"{""오렌지 계열"": [""오렌지""]}",brand_not_found_product_category_mapping
일산동구마사지로 뻐근함 줄여보세요,도여니,20260506,https://blog.naver.com/y1r9nxzp96/224276287332,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
시멘트 왜 갈라지나요 봄맞 에 꿈해몽들 시멘트에 보수까,bluelog.kr,20260506,https://www.bluelog.kr/38,,{},,{},no_brand_or_category_match
석남동마사지로 안정감을 느꼈어요,첫인상,20260506,https://blog.naver.com/ckpma5928/224276283161,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""숙면""]}",brand_not_found_product_category_mapping
수면의 질을 높이는 방법 및 주의할 점,하늘위를 둥둥,20260506,https://blog.naver.com/tlswldnjs485/224276281015,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
선단동마사지로 몸이 편안해졌어요,하이든,20260506,https://blog.naver.com/qinkg1288/224276280340,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
안양 커플 실내 데이트 코스 타이마사지 범계 '굿바디테라피',띠오니 블로그,20260506,https://blog.naver.com/com2636/224276273067,,{},,{},no_brand_or_category_match
아로마 오일 디퓨저 만들기 쉬운 재료와 방법,그날을 꿈꾸다 [세계여행],20260506,https://blog.naver.com/ayfdons/224273119771,,{},"라벤더 계열, 페퍼민트 계열, 레몬 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""레몬 계열"": [""레몬""]}",brand_not_found_product_category_mapping
"여름 밤 잠 못 이루는 이유 ""모기"" 때문? 집에서 바로 실천하는...",초생달,20260506,https://blog.naver.com/8pall8/224276257449,쿠팡,"{""쿠팡"": [""쿠팡""]}","라벤더 계열, 페퍼민트 계열, 유칼립투스 계열, 레몬 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""유칼립투스 계열"": [""유칼립투스""], ""레몬 계열"": [""레몬""]}",brand_direct_match
머리카락 빠짐 방지 습관으로 두피 환경을 회복하는 지름길,인공지능탐험가,20260506,https://blog.naver.com/4dfn3sli/224276267410,,{},,{},no_brand_or_category_match
My sweet home,모음,20260506,https://blog.naver.com/pepeduck/224276263983,다이소,"{""다이소"": [""다이소""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
/ 2026 [강릉 묵호 원데이 클래스] Sunrise Beach Meditation...,썸머포레스트 | Summer for Rest,20260506,https://blog.naver.com/serendipity__0903/224276260285,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
아로마티카 스트레스 릴리프 밤 은은한 향기,여행자이야기7,20260506,https://blog.naver.com/bzkjnzzw690/224276258236,"아로마티카, 네이버, AROMATICA","{""아로마티카"": [""Aromatica"", ""aromatica"", ""아로마티카""], ""네이버"": [""네이버""], ""AROMATICA"": [""AROMATICA""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
제주스웨디시마사지 근육이 부드럽게 풀려요,궁금증,20260506,https://blog.naver.com/eesizm533/224276256386,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
대전출강공방 귀여운와인잔 케이크캔들 공무원연수,[초글] 공예전문기관 | 복합문화공간.90가지 프로그램,20260506,https://blog.naver.com/cho-gl/224276248657,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
미사 마사지 미사힐링스파테라피 아로마오일마사지 대만족후기,해적왕의 이모저모,20260506,https://blog.naver.com/alicebabo/224276247772,,{},,{},no_brand_or_category_match
심곡동마사지 피로회복에 너무도움돼요,파워업,20260506,https://blog.naver.com/xuf5w5ja29/224276245302,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
양재역 필라테스 숨in숲 그룹레슨 시간표 예약어플 할인 이벤트,리메:,20260506,https://blog.naver.com/jusngun/224276244015,,{},,{},no_brand_or_category_match
청라 커플 아로마 마사지샵에서 전신 케어 받고 온 후기,99학번 규리언니,20260506,https://blog.naver.com/99gyuri/224276239933,,{},"라벤더 계열, 페퍼민트 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""]}",brand_not_found_product_category_mapping
동탄역 마사지에서 찾은 맞춤형 힐링과 편안함 가이드,달노바루크,20260506,https://blog.naver.com/jkceqscakn320/224276235634,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
2026.5.6,"(mailmail) home, no home",20260506,https://blog.naver.com/mailmailzzang2zimo/224276232292,,{},,{},no_brand_or_category_match
일산 여성전용마사지 아늑하고 따뜻한 테라피 후기,쮸의 일상 공유,20260506,https://blog.naver.com/5jprogram/224276228966,,{},,{},no_brand_or_category_match
mtv에스테틱 가장 갈만한 곳 추천 김재이에스테틱 (딸고 제품...,제주도한달살기감성숙소,20260506,https://blog.naver.com/thejejulike/224276227905,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
꼼꼼하게 살펴본 사이공뷰티앤마사지 청주강서점 후기 청주...,따스한 취향 한 줄,20260506,https://blog.naver.com/sjo04300/224276223854,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
[서울/서초] 스페이스바ㅣ잠원동마사지 만족도 최고...,보땡이의 인생은 실험실,20260506,https://blog.naver.com/dlqhrud38/224275842829,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
내 스타일에 딱 맞는 변화를 경험한 이수역 미용실,나의 맑은 마음,20260506,https://blog.naver.com/rain_line816/224276217532,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
스트레스 호르몬 조절로 몸과 마음의 균형 찾는 법,아늑한 힐링 이야기,20260506,https://blog.naver.com/rinamiya2/224276207287,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
세종에서의 조용한 힐링 약손체형관리 마사지 후기,plate6799님의 블로그,20260506,https://blog.naver.com/plate6799/224276205078,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
광주에서의 특별한 두피 관리 경험 맨앤걸뷰티 자디니스파 후기,adult2300님의 블로그,20260506,https://blog.naver.com/adult2300/224276204504,,{},,{},no_brand_or_category_match
동작구 카사미아 캄포소파 청소~어디서 이런 먼지들이...,"공간케어 비치움 ""매트리스/소파/카페트 전문 청소""",20260506,https://blog.naver.com/jealong25/224276202804,,{},,{},no_brand_or_category_match
안양에서 특별한 힐링과 피부 관리로 나 자신을 찾은 하루,위시리스트,20260506,https://blog.naver.com/west10542/224276200277,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"곧 있을 결혼식을 축하하며, 김해 아로마 관리로 나를 위한...",무궁화 파랑 달,20260506,https://blog.naver.com/chepside361408/224276191395,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
순다리스파(Sundari Spa) 그랜드조선 부산 시그니처바디...,소이데이,20260506,https://blog.naver.com/sydy_/224275610230,,{},,{},no_brand_or_category_match
고속터미널 미용실 추천｜비아이티살롱 웨딩컬러 염색 후기,용구의 블로구,20260506,https://blog.naver.com/m_aa7_m/224276180738,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_direct_match
초전동 천연아로마와 온열 뱀부테라피로 몸과 마음 힐링한 후기,얕은빙빙,20260506,https://blog.naver.com/onnnretotln739/224276174118,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
풋편한세상마사지 해운대해변점 커플마사지 활용한 직장인...,정현욱,20260506,https://blog.naver.com/why10614/224276173237,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
동탄역 마사지 휴식여행을 마친 하루 일기,네오빔플렉스,20260506,https://blog.naver.com/svqgmiasyq175/224276168677,,{},,{},no_brand_or_category_match
피부 관리의 깊이: 나를 위한 현명한 스킨케어 여정 가이드,하늘 연필 구름,20260506,https://blog.naver.com/xzvnebiges516/224276168615,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"[이천] U아리수 : 24시 마사지 맛집, 커플마사지 추천 후기",헤벌레의 일상블로그,20260506,https://blog.naver.com/rhapsody_96/224276156787,,{},라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_not_found_product_category_mapping
"부산 30~50대 대상포진·헤르페스, 피부과 전문가가 말하는...",트러블피부전문 강윤승,20260506,https://blog.naver.com/pqpq201/224276154447,,{},,{},no_brand_or_category_match
알리사 듀얼 미니가습기 구매전 확인사항 정품 인기상품 빠른배송,트렌디리뷰랩,20260506,https://blog.naver.com/prior11513/224276154481,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면""]}",brand_not_found_product_category_mapping
광주 수완지구 속눈썹펌 잘하는 곳 - 아온,TORADORA'S DAILY,20260506,https://blog.naver.com/ooohsoao/224276149871,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
나트랑 최대 규모 럭셔리 그랜드스파 나트랑 시내 마사지,travelpickhub님의 블로그,20260506,https://blog.naver.com/travelpickhub/224275968395,,{},,{},no_brand_or_category_match
부산 해운대 정말 만족했던 호텔 숙소 추천 [UH 컨티넨탈...,내 맘대로 후기 쓰는 블로그,20260506,https://blog.naver.com/min-songs/224276142425,,{},,{},no_brand_or_category_match
속초 여행 피로 쌓이면 발이 먼저 아파요,맛집과 일상 건강,20260506,https://blog.naver.com/lgeet95o571/224276104301,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
양평바디관리 | 리즈결 에스테틱 _ #여름맞이 #다이어트...,E‘s diary❤️,20260506,https://blog.naver.com/wjddudlf3633/224276132635,,{},,{},no_brand_or_category_match
서귀포마사지 예약 전 내 몸이 원하는 곳인지 확인하는 질문들,블로그9817,20260506,https://blog.naver.com/nyr4l5f8/224276132102,,{},,{},no_brand_or_category_match
♀️ 하이디하우스 소셜사우나 & 콜드플런지 후기,쥬디기록,20260506,https://blog.naver.com/lizhuhui/224273682077,,{},라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_not_found_product_category_mapping
"일산 라페스타 근처 여성전용 아로마 마사지, 힐링타임...",아우라뷰티플래너,20260506,https://blog.naver.com/aurabeauty130/224268067990,,{},,{},no_brand_or_category_match
부천시청역마사지 진심을다한마사지&스파 부천중동점 후기,꼬꼬와함께하는일상,20260506,https://blog.naver.com/kkokko_tiger/224274514425,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"김해에서 경험한 태국식 케어, 세 가지 방식의 관리와 발...",푸딩토끼,20260506,https://blog.naver.com/itk31y8q/224276128417,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"유럽 화산석 스톤 디퓨저, 개봉 직후 느낀 솔직한 사용기",dcpcjjsvvt의 블로그,20260506,https://blog.naver.com/dcpcjjsvvt/224276128386,,{},,{},no_brand_or_category_match
"그저 쉬고 싶었는데, 상남동에서 편안한 휴식이 가능할까?",음료수맛단추,20260506,https://blog.naver.com/rkt64ldp/224276124938,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
다낭 미케비치 마사지 가격 수스파 할인 꿀팁 추천,워니와 함께 호치민으로,20260506,https://blog.naver.com/yimsswon/224276124418,,{},,{},no_brand_or_category_match
남해 4성급 호텔 추천 이제 남해 이국적인 료칸 감성 숙소...,"오늘의 소식, 오늘의 후기",20260506,https://blog.naver.com/bbokjobs/224276123674,,{},,{},no_brand_or_category_match
[밀양반값여행] 밀양시티투어버스 영남알프스권 ①,지게차박사의 물류추천,20260506,https://blog.naver.com/h907433/224276121425,,{},,{},no_brand_or_category_match
지친 일상 속 작은 위로: 발과 바디 케어로 찾아보는 활력 충전법,푸딩같은 하루,20260506,https://blog.naver.com/race7330/224276118598,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
지친 일상 속 나를 위한 선물: 현명하게 바디 케어 선택하는...,무지개코끼리,20260506,https://blog.naver.com/xqci9fmoga/224276116996,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"남편이 ""여보 우리 이거 매달 하자""고 먼저 말한 날",페론여사의 건강&뷰티 이야기,20260506,https://blog.naver.com/100hwagaroo/224275698587,,{},,{},no_brand_or_category_match
"신도림 헬스장 선택 전 필수 체크리스트, 실패 없는 헬스장...",맛집과 건강 일상,20260506,https://blog.naver.com/d912y3o2b4v/224276112052,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
명동 1등 미용실 이철헤어커커 명동 1호점 | 1:1 맞춤 두피관리...,느리게 적는 날들,20260506,https://blog.naver.com/lovelyn__j/224275884927,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
일산 장항동 피부관리 살롱드보떼 수소테라피 관리 후기,걷는걸 좋아하는 뚜벅부부의 일상로그,20260506,https://blog.naver.com/feellike121/224275864530,,{},,{},no_brand_or_category_match
"현대인의 피로 해소 전략: 풋 & 바디 케어, 나에게 맞는 방법 찾기",매일의 작은 행복,20260506,https://blog.naver.com/adult2979/224276106570,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"출산 후 쌓이는 피로, 나만 그런가 봐요",동네 맛집과 건강 일상,20260506,https://blog.naver.com/goldielambert/224276103231,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
"지친 몸에 활력을! 나에게 맞는 케어, 현명하게 고르는 방법",뽀송댕,20260506,https://blog.naver.com/jj58isml7/224276102213,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""스트레스""]}",brand_not_found_product_category_mapping
일상의 피로를 풀고 나에게 딱 맞는 휴식을 찾는 방법,퐁당별사탕,20260506,https://blog.naver.com/orlxx81j/224276095350,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
논현동마사지 배기영힐링테라피 논현점 아로마마사지 후기,travel_aimer,20260506,https://blog.naver.com/travel_aimer/224276094589,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
비 오는 날 부스스한 머리를 잠재우는 정교한 헤어 케어와 관리...,carecold23님의블로그,20260506,https://blog.naver.com/carecold23/224276092623,,{},"라벤더 계열, 티트리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
속초 여행 끝날 무렵 다리 무거워지는 그 기분,맛집과 건강 이야기,20260506,https://blog.naver.com/is545855/224276071430,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
숏컷 스타일링 실패 없는 법과 염색 색상을 오래 유지하는 관리...,aojeliu310님의블로그,20260506,https://blog.naver.com/aojeliu310/224276087552,,{},,{},no_brand_or_category_match
"현대인의 만성 피로 해결사: 풋 & 바디 케어, 제대로 알고 즐기기",스마일메이커,20260506,https://blog.naver.com/v6t8ld3qm/224276084468,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
지친 몸과 마음을 위한 안내서: 나에게 맞는 휴식 방법...,몽실구름,20260506,https://blog.naver.com/hssrh5w9g/224276080540,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
지친 몸과 마음을 위한 현명한 투자: 풋 & 바디 케어 탐구,별똥별구름,20260506,https://blog.naver.com/prior14480/224276074520,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
불면증 때문에 새벽에 자꾸 깨는 이유 (+ 해결 방법),"“퍼플숨, 감정을 쉬게 하다”",20260506,https://blog.naver.com/jis6731/224276073227,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""숙면""]}",brand_not_found_product_category_mapping
임신 중 안전한 헤어 관리가 필요한 이유와 아로마 활용법,미용사,20260506,https://blog.naver.com/au95vqnp/224276063810,,{},,{},no_brand_or_category_match
피부 탄력 회복을 위한 효과적인 마사지 방법,센 잔액,20260506,https://blog.naver.com/a37ue/224276061540,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
"일상 속 나를 위한 선물: 발과 바디 케어, 현명하게 즐기는 법",별구름 놀이터,20260506,https://blog.naver.com/halt99530/224276061351,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
김해에서 아로마 테라피를 찾는다면 이곳이 탁월한 선택일...,햇살꽃구름,20260506,https://blog.naver.com/bbeauduwlt736/224276060843,,{},,{},no_brand_or_category_match
"일산마사지 선택 전 필독, 산전 산후 통증 관리 실패 없는 기준...",맛집과 건강 일상,20260506,https://blog.naver.com/zsfqy2ct1/224276059537,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"미아사거리두피 관리, 간지러운 머리에는 헤솔두피클리닉스",:),20260506,https://blog.naver.com/wldnjs_113/224276057674,,{},,{},no_brand_or_category_match
"현대인의 피로 탈출! 나에게 딱 맞는 바디 케어, 똑똑하게...",오늘의 COACHING,20260506,https://blog.naver.com/soldier8648/224276057274,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"긴급히 예약한 상남동 족욕 서비스, 디톡스부터 고급 관리까지...",별똥별먼지,20260506,https://blog.naver.com/obc2p6yn0/224276057136,,{},,{},no_brand_or_category_match
푸꾸옥 혼똔섬 케이블카 시간 남부 선셋타운 키스브릿지,고스트 트레블,20260506,https://blog.naver.com/ghosttour/224274635055,,{},,{},no_brand_or_category_match
"판매 잘 되는 상품, 2026 최고의 성공 비법 완벽 리뷰",셀링부스터 | 상품추천·소싱데이터,20260506,https://blog.naver.com/sellingbooster/224268786656,쿠팡,"{""쿠팡"": [""쿠팡""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
기존 제품에서 유럽 화산석 스톤 디퓨저로 교체한 후 느낀 변화,MistyFlare Reflections,20260506,https://blog.naver.com/dbhmroye/224276052900,,{},,{},no_brand_or_category_match
"한방병원 문을 들어서자 느껴지는 편안함, 그 이유를...",김메추리알,20260506,https://blog.naver.com/ajakkmlbdy630/224276051823,,{},,{},no_brand_or_category_match
속초 여행 피로가 발에서부터 올라오면?,맛집과 일상 건강기록,20260506,https://blog.naver.com/y521544/224276050285,,{},,{},no_brand_or_category_match
피곤할 때마다 찾게 되는 아로마 오일 마사지 시간 만들기,"챗지피티강사, AI 강사 강성희 랑잠AI교육연구원",20260506,https://blog.naver.com/murniflxif91519/224275853436,,{},"라벤더 계열, 페퍼민트 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
비 오는 날 찾게 되는 천연 아로마 오일 브랜드 향기,뮤즈 음악 학원,20260506,https://blog.naver.com/sycikvenxq14600/224273003888,,{},"라벤더 계열, 유칼립투스 계열, 레몬 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""유칼립투스 계열"": [""유칼립투스""], ""레몬 계열"": [""레몬""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"현대인의 지친 몸을 위한 현명한 선택, 똑똑한 바디 케어 가이드",꿀떡꿀떡 이야기,20260506,https://blog.naver.com/long6835/224276044230,알레,"{""알레"": [""알레""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
"일산마사지 선택 전 필독, 나에게 맞는 일산산전산후마사지...",맛집과 건강 생활,20260506,https://blog.naver.com/1d144u9la/224276043581,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
"고양스타필드 피부관리 고민 해결, 전문 스파 선택 기준과 추천...",맛집과 일상 건강,20260506,https://blog.naver.com/shanearmcstrong/224276041138,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
"조용한 오후, 동탄역 마사지로 찾은 마음의 쉼표",루미노-키비-바람,20260506,https://blog.naver.com/coilaavugp528/224276041292,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
